id,justice_0,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_10,justice_11,justice_12,justice_13,justice_14,justice_15,justice_16,justice_17,justice_18,justice_19,justice_20,justice_21,justice_22,justice_23,justice_24,justice_25,justice_26,justice_27,justice_28,justice_29,justice_30,justice_31,justice_32,justice_33,justice_34,justice_35,term,decision
2008-024,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,2008,1
2008-025,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-026,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-028,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2008,1
2008-029,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2008,0
2008-030,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2008,0
2008-031,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,2008,1
2008-032,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,2008,1
2008-034,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-035,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-036,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-037,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-038,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-039,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,2008,1
2008-040,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-041,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-042,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-043,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2008,1
2008-044,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,2008,0
2008-045,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-046,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-047,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,2008,1
2008-048,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2008,1
2008-049,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-050,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2008,0
2008-051,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-052,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-053,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,2008,1
2008-054,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-055,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-056,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-057,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-058,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2008,1
2008-059,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-060,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-061,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-062,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-063,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-064,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2008,1
2008-065,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,0
2008-066,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-067,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2008,0
2008-068,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-069,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,2008,1
2008-070,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2008,0
2008-071,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-072,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,2008,1
2008-073,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-074,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-075,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2008,1
2008-076,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,2008,0
2008-077,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,2008,1
2008-078,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,2008,1
2008-080,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2008,0
2008-081,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2008-083,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,2008,1
2009-001,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-002,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-003,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-004,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,,2009,1
2009-005,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,,2009,1
2009-006,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-007,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-008,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-009,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-010,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-011,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,2009,1
2009-013,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-015,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-016,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,,2009,1
2009-017,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-019,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-020,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-021,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-022,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-023,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-024,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,2009,1
2009-025,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-026,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-028,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,,2009,1
2009-029,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,,2009,1
2009-030,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-032,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,,2009,1
2009-033,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,,2009,1
2009-034,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-035,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-036,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-037,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,,2009,1
2009-038,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-039,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-040,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,,2009,1
2009-041,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,1
2009-042,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,1
2009-043,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-044,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,,2009,1
2009-045,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,1
2009-046,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,1
2009-047,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,2009,0
2009-048,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,,2009,1
2009-049,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,,2009,1
2009-050,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-051,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-052,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-053,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-054,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-055,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-056,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,,2009,1
2009-057,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,,2009,0
2009-058,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-059,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-061,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,1
2009-062,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-063,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,,2009,1
2009-064,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,,2009,0
2009-065,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-066,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-067,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009,0
2009-068,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-069,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-070,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,2009,0
2009-071,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-072,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,1
2009-073,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-074,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-075,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,,2009,1
2009-076,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,2009,0
2009-078,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,1
2009-079,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,,2009,1
2009-080,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,2009,1
2009-081,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-082,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,2009,0
2009-084,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,,2009,1
2009-085,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-086,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2009,1
2009-089,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2009-090,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,0
2009-091,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2009,1
2009-092,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,,2009,1
2009-093,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2009,0
2010-001,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010,0
2010-003,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-005,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2010,1
2010-006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010,0
2010-007,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
2010-008,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-009,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-010,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-011,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-012,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-013,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-014,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-015,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2010,0
2010-016,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-017,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-018,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-020,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-022,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-023,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0
2010-025,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
2010-026,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2010,1
2010-027,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2010,1
2010-028,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-030,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
2010-031,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2010,1
2010-032,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-034,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2010,1
2010-035,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2010,1
2010-036,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2010,0
2010-037,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2010,1
2010-038,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-039,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010,0
2010-040,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2010,1
2010-041,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-042,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2010,1
2010-043,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2010,1
2010-044,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-045,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-046,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2010,0
2010-047,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2010,0
2010-048,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010,0
2010-049,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2010,1
2010-050,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
2010-051,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
2010-052,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2010,1
2010-053,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,1
